iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,stringency_index,gdp_per_capita,human_development_index,population
BRA,South America,Brazil,2021-02-19,9765455.0,0.0,45470.0,237489.0,0.0,1065.0,1129.25,2.67,0.49,73.61,14103.45,0.76,215313504
BRA,South America,Brazil,2021-02-20,9765455.0,0.0,45470.0,237489.0,0.0,1065.0,1129.25,2.7,0.53,73.61,14103.45,0.76,215313504
BRA,South America,Brazil,2021-02-21,10081676.0,316221.0,45174.43,244765.0,7276.0,1039.43,1163.85,2.72,0.54,73.61,14103.45,0.76,215313504
BRA,South America,Brazil,2021-02-22,10081676.0,0.0,45174.43,244765.0,0.0,1039.43,1163.85,2.79,0.6,73.61,14103.45,0.76,215313504
BRA,South America,Brazil,2021-02-23,10081676.0,0.0,45174.43,244765.0,0.0,1039.43,1163.85,2.84,0.67,73.61,14103.45,0.76,215313504
BRA,South America,Brazil,2021-02-24,10081676.0,0.0,45174.43,244765.0,0.0,1039.43,1163.85,2.88,0.74,73.61,14103.45,0.76,215313504
BRA,South America,Brazil,2021-02-25,10081676.0,0.0,45174.43,244765.0,0.0,1039.43,1163.85,2.95,0.82,73.61,14103.45,0.76,215313504
BRA,South America,Brazil,2021-02-26,10081676.0,0.0,45174.43,244765.0,0.0,1039.43,1163.85,2.99,0.88,76.39,14103.45,0.76,215313504
BRA,South America,Brazil,2021-02-27,10081676.0,0.0,45174.43,244765.0,0.0,1039.43,1163.85,3.03,0.89,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-02-28,10455630.0,373954.0,53422.0,252835.0,8070.0,1152.86,1202.22,3.04,0.89,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-01,10455630.0,0.0,53422.0,252835.0,0.0,1152.86,1202.22,3.16,0.95,67.13,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-02,10455630.0,0.0,53422.0,252835.0,0.0,1152.86,1202.22,3.3,1.0,67.13,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-03,10455630.0,0.0,53422.0,252835.0,0.0,1152.86,1202.22,3.45,1.08,67.13,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-04,10455630.0,0.0,53422.0,252835.0,0.0,1152.86,1202.22,3.58,1.15,67.13,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-05,10455630.0,0.0,53422.0,252835.0,0.0,1152.86,1202.22,3.7,1.22,67.13,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-06,10455630.0,0.0,53422.0,252835.0,0.0,1152.86,1202.22,3.78,1.25,67.13,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-07,10869227.0,413597.0,59085.29,262770.0,9935.0,1419.29,1249.46,3.82,1.26,67.13,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-08,10869227.0,0.0,59085.29,262770.0,0.0,1419.29,1249.46,3.95,1.32,67.13,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-09,10869227.0,0.0,59085.29,262770.0,0.0,1419.29,1249.46,4.07,1.39,67.13,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-10,10869227.0,0.0,59085.29,262770.0,0.0,1419.29,1249.46,4.19,1.47,67.13,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-11,10869227.0,0.0,59085.29,262770.0,0.0,1419.29,1249.46,4.32,1.54,67.13,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-12,10869227.0,0.0,59085.29,262770.0,0.0,1419.29,1249.46,4.43,1.61,67.13,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-13,10869227.0,0.0,59085.29,262770.0,0.0,1419.29,1249.46,4.49,1.65,67.13,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-14,11363380.0,494153.0,70593.29,275105.0,12335.0,1762.14,1308.12,4.51,1.66,67.13,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-15,11363380.0,0.0,70593.29,275105.0,0.0,1762.14,1308.12,4.69,1.71,67.13,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-16,11363380.0,0.0,70593.29,275105.0,0.0,1762.14,1308.12,4.83,1.76,67.13,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-17,11363380.0,0.0,70593.29,275105.0,0.0,1762.14,1308.12,4.98,1.82,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-18,11363380.0,0.0,70593.29,275105.0,0.0,1762.14,1308.12,5.13,1.87,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-19,11363380.0,0.0,70593.29,275105.0,0.0,1762.14,1308.12,5.35,1.91,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-20,11363380.0,0.0,70593.29,275105.0,0.0,1762.14,1308.12,5.45,1.92,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-21,11871390.0,508010.0,72572.86,290314.0,15209.0,2172.71,1380.43,5.49,1.93,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-22,11871390.0,0.0,72572.86,290314.0,0.0,2172.71,1380.43,5.72,1.97,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-23,11871390.0,0.0,72572.86,290314.0,0.0,2172.71,1380.43,5.95,2.02,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-24,11871390.0,0.0,72572.86,290314.0,0.0,2172.71,1380.43,6.24,2.07,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-25,11871390.0,0.0,72572.86,290314.0,0.0,2172.71,1380.43,6.55,2.11,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-26,11871390.0,0.0,72572.86,290314.0,0.0,2172.71,1380.43,6.93,2.16,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-27,11871390.0,0.0,72572.86,290314.0,0.0,2172.71,1380.43,7.1,2.17,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-28,12404414.0,533024.0,76146.29,307112.0,16798.0,2399.71,1460.31,7.21,2.18,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-29,12404414.0,0.0,76146.29,307112.0,0.0,2399.71,1460.31,7.59,2.24,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-30,12404414.0,0.0,76146.29,307112.0,0.0,2399.71,1460.31,7.89,2.3,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-03-31,12404414.0,0.0,76146.29,307112.0,0.0,2399.71,1460.31,8.24,2.37,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-01,12404414.0,0.0,76146.29,307112.0,0.0,2399.71,1460.31,8.66,2.43,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-02,12404414.0,0.0,76146.29,307112.0,0.0,2399.71,1460.31,8.78,2.45,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-03,12404414.0,0.0,76146.29,307112.0,0.0,2399.71,1460.31,8.93,2.49,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-04,12910082.0,505668.0,72238.29,328206.0,21094.0,3013.43,1560.61,9.06,2.51,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-05,12910082.0,0.0,72238.29,328206.0,0.0,3013.43,1560.61,9.31,2.6,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-06,12910082.0,0.0,72238.29,328206.0,0.0,3013.43,1560.61,9.68,2.73,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-07,12910082.0,0.0,72238.29,328206.0,0.0,3013.43,1560.61,10.0,2.84,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-08,12910082.0,0.0,72238.29,328206.0,0.0,3013.43,1560.61,10.33,2.98,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-09,12910082.0,0.0,72238.29,328206.0,0.0,3013.43,1560.61,10.54,3.18,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-10,12910082.0,0.0,72238.29,328206.0,0.0,3013.43,1560.61,10.73,3.25,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-11,13373174.0,463092.0,66156.0,348718.0,20512.0,2930.29,1658.14,10.82,3.28,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-12,13373174.0,0.0,66156.0,348718.0,0.0,2930.29,1658.14,11.1,3.44,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-13,13373174.0,0.0,66156.0,348718.0,0.0,2930.29,1658.14,11.37,3.6,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-14,13373174.0,0.0,66156.0,348718.0,0.0,2930.29,1658.14,11.61,3.79,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-15,13373174.0,0.0,66156.0,348718.0,0.0,2930.29,1658.14,11.83,3.98,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-16,13373174.0,0.0,66156.0,348718.0,0.0,2930.29,1658.14,11.99,4.27,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-17,13373174.0,0.0,66156.0,348718.0,0.0,2930.29,1658.14,12.11,4.42,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-18,13832455.0,459281.0,65611.57,368749.0,20031.0,2861.57,1753.39,12.17,4.46,70.83,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-19,13832455.0,0.0,65611.57,368749.0,0.0,2861.57,1753.39,12.4,4.74,63.43,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-20,13832455.0,0.0,65611.57,368749.0,0.0,2861.57,1753.39,12.63,4.98,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-21,13832455.0,0.0,65611.57,368749.0,0.0,2861.57,1753.39,12.78,5.09,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-22,13832455.0,0.0,65611.57,368749.0,0.0,2861.57,1753.39,12.95,5.3,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-23,13832455.0,0.0,65611.57,368749.0,0.0,2861.57,1753.39,13.37,5.71,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-24,13832455.0,0.0,65611.57,368749.0,0.0,2861.57,1753.39,13.46,5.81,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-25,14237078.0,404623.0,57803.29,386416.0,17667.0,2523.86,1837.4,13.49,5.85,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-26,14237078.0,0.0,57803.29,386416.0,0.0,2523.86,1837.4,13.75,6.12,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-27,14237078.0,0.0,57803.29,386416.0,0.0,2523.86,1837.4,14.06,6.51,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-28,14237078.0,0.0,57803.29,386416.0,0.0,2523.86,1837.4,14.28,6.8,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-29,14237078.0,0.0,57803.29,386416.0,0.0,2523.86,1837.4,14.51,7.05,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-04-30,14237078.0,0.0,57803.29,386416.0,0.0,2523.86,1837.4,14.72,7.29,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-01,14237078.0,0.0,57803.29,386416.0,0.0,2523.86,1837.4,14.78,7.35,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-02,14659011.0,421933.0,60276.14,403781.0,17365.0,2480.71,1919.96,14.81,7.37,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-03,14659011.0,0.0,60276.14,403781.0,0.0,2480.71,1919.96,15.02,7.57,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-04,14659011.0,0.0,60276.14,403781.0,0.0,2480.71,1919.96,15.28,7.77,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-05,14659011.0,0.0,60276.14,403781.0,0.0,2480.71,1919.96,15.55,7.94,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-06,14659011.0,0.0,60276.14,403781.0,0.0,2480.71,1919.96,15.92,8.06,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-07,14659011.0,0.0,60276.14,403781.0,0.0,2480.71,1919.96,16.26,8.19,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-08,14659011.0,0.0,60276.14,403781.0,0.0,2480.71,1919.96,16.37,8.23,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-09,15082449.0,423438.0,60491.14,419114.0,15333.0,2190.43,1992.87,16.4,8.24,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-10,15082449.0,0.0,60491.14,419114.0,0.0,2190.43,1992.87,16.69,8.4,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-11,15082449.0,0.0,60491.14,419114.0,0.0,2190.43,1992.87,16.96,8.54,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-12,15082449.0,0.0,60491.14,419114.0,0.0,2190.43,1992.87,17.29,8.67,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-13,15082449.0,0.0,60491.14,419114.0,0.0,2190.43,1992.87,17.54,8.74,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-14,15082449.0,0.0,60491.14,419114.0,0.0,2190.43,1992.87,17.8,8.82,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-15,15082449.0,0.0,60491.14,419114.0,0.0,2190.43,1992.87,17.91,8.87,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-16,15519525.0,437076.0,62439.43,432628.0,13514.0,1930.57,2057.13,18.0,8.91,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-17,15519525.0,0.0,62439.43,432628.0,0.0,1930.57,2057.13,18.25,9.02,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-18,15519525.0,0.0,62439.43,432628.0,0.0,1930.57,2057.13,18.53,9.15,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-19,15519525.0,0.0,62439.43,432628.0,0.0,1930.57,2057.13,18.78,9.26,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-20,15519525.0,0.0,62439.43,432628.0,0.0,1930.57,2057.13,19.08,9.39,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-21,15519525.0,0.0,62439.43,432628.0,0.0,1930.57,2057.13,19.35,9.5,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-22,15519525.0,0.0,62439.43,432628.0,0.0,1930.57,2057.13,19.45,9.56,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-23,15970949.0,451424.0,64489.14,446309.0,13681.0,1954.43,2122.18,19.73,9.66,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-24,15970949.0,0.0,64489.14,446309.0,0.0,1954.43,2122.18,19.97,9.8,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-25,15970949.0,0.0,64489.14,446309.0,0.0,1954.43,2122.18,20.22,9.94,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-26,15970949.0,0.0,64489.14,446309.0,0.0,1954.43,2122.18,20.46,10.04,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-27,15970949.0,0.0,64489.14,446309.0,0.0,1954.43,2122.18,20.68,10.14,66.2,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-28,15970949.0,0.0,64489.14,446309.0,0.0,1954.43,2122.18,21.03,10.25,66.2,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-29,15970949.0,0.0,64489.14,446309.0,0.0,1954.43,2122.18,21.18,10.29,66.2,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-30,16391930.0,420981.0,60140.14,459045.0,12736.0,1819.43,2182.74,21.22,10.31,66.2,14103.45,0.76,215313504
BRA,South America,Brazil,2021-05-31,16391930.0,0.0,60140.14,459045.0,0.0,1819.43,2182.74,21.52,10.37,66.2,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-01,16391930.0,0.0,60140.14,459045.0,0.0,1819.43,2182.74,21.8,10.47,66.2,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-02,16391930.0,0.0,60140.14,459045.0,0.0,1819.43,2182.74,22.22,10.6,66.2,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-03,16391930.0,0.0,60140.14,459045.0,0.0,1819.43,2182.74,22.44,10.65,66.2,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-04,16391930.0,0.0,60140.14,459045.0,0.0,1819.43,2182.74,22.74,10.68,66.2,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-05,16391930.0,0.0,60140.14,459045.0,0.0,1819.43,2182.74,22.99,10.73,66.2,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-06,16841408.0,449478.0,64211.14,470842.0,11797.0,1685.29,2238.84,23.08,10.74,66.2,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-07,16841408.0,0.0,64211.14,470842.0,0.0,1685.29,2238.84,23.4,10.79,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-08,16841408.0,0.0,64211.14,470842.0,0.0,1685.29,2238.84,23.92,10.88,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-09,16841408.0,0.0,64211.14,470842.0,0.0,1685.29,2238.84,24.41,10.94,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-10,16841408.0,0.0,64211.14,470842.0,0.0,1685.29,2238.84,24.88,10.99,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-11,16841408.0,0.0,64211.14,470842.0,0.0,1685.29,2238.84,25.4,11.05,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-12,16841408.0,0.0,64211.14,470842.0,0.0,1685.29,2238.84,25.68,11.07,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-13,17296118.0,454710.0,64958.57,484235.0,13393.0,1913.29,2302.52,25.83,11.08,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-14,17296118.0,0.0,64958.57,484235.0,0.0,1913.29,2302.52,26.31,11.11,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-15,17296118.0,0.0,64958.57,484235.0,0.0,1913.29,2302.52,26.9,11.16,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-16,17296118.0,0.0,64958.57,484235.0,0.0,1913.29,2302.52,27.43,11.2,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-17,17296118.0,0.0,64958.57,484235.0,0.0,1913.29,2302.52,28.42,11.26,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-18,17296118.0,0.0,64958.57,484235.0,0.0,1913.29,2302.52,29.16,11.32,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-19,17296118.0,0.0,64958.57,484235.0,0.0,1913.29,2302.52,29.57,11.36,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-20,17801462.0,505344.0,72192.0,498499.0,14264.0,2037.71,2370.35,29.77,11.37,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-21,17801462.0,0.0,72192.0,498499.0,0.0,2037.71,2370.35,30.38,11.42,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-22,17801462.0,0.0,72192.0,498499.0,0.0,2037.71,2370.35,30.97,11.49,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-23,17801462.0,0.0,72192.0,498499.0,0.0,2037.71,2370.35,31.53,11.56,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-24,17801462.0,0.0,72192.0,498499.0,0.0,2037.71,2370.35,32.1,11.71,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-25,17801462.0,0.0,72192.0,498499.0,0.0,2037.71,2370.35,32.68,11.8,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-26,17801462.0,0.0,72192.0,498499.0,0.0,2037.71,2370.35,33.02,11.85,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-27,18322760.0,521298.0,74471.14,511142.0,12643.0,1806.14,2430.46,33.12,11.88,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-28,18322760.0,0.0,74471.14,511142.0,0.0,1806.14,2430.46,33.59,12.01,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-29,18322760.0,0.0,74471.14,511142.0,0.0,1806.14,2430.46,34.34,12.24,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-06-30,18322760.0,0.0,74471.14,511142.0,0.0,1806.14,2430.46,34.88,12.37,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-01,18322760.0,0.0,74471.14,511142.0,0.0,1806.14,2430.46,35.43,12.52,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-02,18322760.0,0.0,74471.14,511142.0,0.0,1806.14,2430.46,36.03,12.66,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-03,18322760.0,0.0,74471.14,511142.0,0.0,1806.14,2430.46,36.32,12.73,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-04,18687469.0,364709.0,52101.29,521952.0,10810.0,1544.29,2481.86,36.46,12.77,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-05,18687469.0,0.0,52101.29,521952.0,0.0,1544.29,2481.86,37.08,12.94,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-06,18687469.0,0.0,52101.29,521952.0,0.0,1544.29,2481.86,37.69,13.15,60.65,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-07,18687469.0,0.0,52101.29,521952.0,0.0,1544.29,2481.86,38.39,13.44,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-08,18687469.0,0.0,52101.29,521952.0,0.0,1544.29,2481.86,38.99,13.72,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-09,18687469.0,0.0,52101.29,521952.0,0.0,1544.29,2481.86,39.55,13.95,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-10,18687469.0,0.0,52101.29,521952.0,0.0,1544.29,2481.86,39.91,14.11,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-11,19020499.0,333030.0,47575.71,531688.0,9736.0,1390.86,2528.16,40.07,14.19,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-12,19020499.0,0.0,47575.71,531688.0,0.0,1390.86,2528.16,40.53,14.4,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-13,19020499.0,0.0,47575.71,531688.0,0.0,1390.86,2528.16,41.05,14.66,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-14,19020499.0,0.0,47575.71,531688.0,0.0,1390.86,2528.16,41.54,14.96,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-15,19020499.0,0.0,47575.71,531688.0,0.0,1390.86,2528.16,42.14,15.25,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-16,19020499.0,0.0,47575.71,531688.0,0.0,1390.86,2528.16,42.61,15.54,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-17,19020499.0,0.0,47575.71,531688.0,0.0,1390.86,2528.16,42.93,15.71,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-18,19308109.0,287610.0,41087.14,540398.0,8710.0,1244.29,2569.57,43.02,15.74,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-19,19308109.0,0.0,41087.14,540398.0,0.0,1244.29,2569.57,43.56,15.97,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-20,19308109.0,0.0,41087.14,540398.0,0.0,1244.29,2569.57,44.17,16.28,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-21,19308109.0,0.0,41087.14,540398.0,0.0,1244.29,2569.57,44.73,16.63,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-22,19308109.0,0.0,41087.14,540398.0,0.0,1244.29,2569.57,45.25,17.03,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-23,19308109.0,0.0,41087.14,540398.0,0.0,1244.29,2569.57,45.85,17.26,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-24,19308109.0,0.0,41087.14,540398.0,0.0,1244.29,2569.57,46.16,17.4,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-25,19632443.0,324334.0,46333.43,548340.0,7942.0,1134.57,2607.34,46.26,17.46,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-26,19632443.0,0.0,46333.43,548340.0,0.0,1134.57,2607.34,46.69,17.7,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-27,19632443.0,0.0,46333.43,548340.0,0.0,1134.57,2607.34,47.15,18.0,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-28,19632443.0,0.0,46333.43,548340.0,0.0,1134.57,2607.34,47.62,18.39,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-29,19632443.0,0.0,46333.43,548340.0,0.0,1134.57,2607.34,48.01,18.75,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-30,19632443.0,0.0,46333.43,548340.0,0.0,1134.57,2607.34,48.52,19.1,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-07-31,19632443.0,0.0,46333.43,548340.0,0.0,1134.57,2607.34,48.8,19.28,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-08-01,19880273.0,247830.0,35404.29,555460.0,7120.0,1017.14,2641.19,48.9,19.32,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-08-02,19880273.0,0.0,35404.29,555460.0,0.0,1017.14,2641.19,49.2,19.58,56.94,14103.45,0.76,215313504
BRA,South America,Brazil,2021-08-03,19880273.0,0.0,35404.29,555460.0,0.0,1017.14,2641.19,49.76,19.89,51.39,14103.45,0.76,215313504
BRA,South America,Brazil,2021-08-04,19880273.0,0.0,35404.29,555460.0,0.0,1017.14,2641.19,50.47,20.33,51.39,14103.45,0.76,215313504
BRA,South America,Brazil,2021-08-05,19880273.0,0.0,35404.29,555460.0,0.0,1017.14,2641.19,50.97,20.63,51.39,14103.45,0.76,215313504
BRA,South America,Brazil,2021-08-06,19880273.0,0.0,35404.29,555460.0,0.0,1017.14,2641.19,51.48,20.94,51.39,14103.45,0.76,215313504
BRA,South America,Brazil,2021-08-07,19880273.0,0.0,35404.29,555460.0,0.0,1017.14,2641.19,51.71,21.08,51.39,14103.45,0.76,215313504
BRA,South America,Brazil,2021-08-08,20108746.0,228473.0,32639.0,561762.0,6302.0,900.29,2671.16,51.82,21.15,51.39,14103.45,0.76,215313504
BRA,South America,Brazil,2021-08-09,20108746.0,0.0,32639.0,561762.0,0.0,900.29,2671.16,52.24,21.44,51.39,14103.45,0.76,215313504
BRA,South America,Brazil,2021-08-10,20108746.0,0.0,32639.0,561762.0,0.0,900.29,2671.16,52.89,21.82,51.39,14103.45,0.76,215313504
BRA,South America,Brazil,2021-08-11,20108746.0,0.0,32639.0,561762.0,0.0,900.29,2671.16,53.53,22.13,51.39,14103.45,0.76,215313504
BRA,South America,Brazil,2021-08-12,20108746.0,0.0,32639.0,561762.0,0.0,900.29,2671.16,54.24,22.47,51.39,14103.45,0.76,215313504
BRA,South America,Brazil,2021-08-13,20108746.0,0.0,32639.0,561762.0,0.0,900.29,2671.16,54.89,22.83,51.39,14103.45,0.76,215313504
BRA,South America,Brazil,2021-08-14,20108746.0,0.0,32639.0,561762.0,0.0,900.29,2671.16,55.33,23.04,51.39,14103.45,0.76,215313504
